frame_id,class_id,instance_id,x0,y0,score0,x1,y1,score1,x2,y2,score2,x3,y3,score3,x4,y4,score4,x5,y5,score5,x6,y6,score6,x7,y7,score7
251,0,5,700.80005,506.40002,0.9511719,707.4,480.30002,0.99609375,747.60004,451.50003,0.99560547,763.2,484.50003,0.9970703,720,497.40002,0.99560547,739.80005,473.1,0.9995117,777.60004,458.1,0.9638672,786.60004,452.40002,0.98828125
251,0,6,709.80005,468.90002,0.69970703,707.4,448.80002,0.9897461,701.4,399.30002,0.99902344,741.60004,398.40002,0.9970703,730.2,455.1,0.984375,722.4,417.90002,0.9995117,718.2,372.6,0.9902344,716.4,360.30002,0.9975586
251,0,7,453.6,311.7,0.9980469,478.80002,293.7,0.9995117,523.80005,263.7,0.9995117,546.30005,288.30002,0.99365234,484.80002,314.40002,0.9980469,514.80005,288.75,0.9995117,548.7,257.7,0.984375,552.60004,246.90001,0.9951172
252,0,1,481.80002,825.60004,0.73339844,498.00003,833.4,0.99365234,533.7,876.60004,0.99853516,499.80002,892.80005,0.9946289,479.40002,844.2,0.984375,506.40002,866.4,0.9995117,526.2,907.2,0.94677734,528.30005,917.4,0.9863281
252,0,2,907.2,646.2,0.9633789,924.60004,666,0.99560547,964.80005,709.80005,0.9970703,943.2,731.4,0.99658203,905.4,673.80005,0.9951172,934.80005,699,0.99853516,972.00006,732,0.94921875,981.00006,734.4,0.9902344
252,0,3,981.00006,534,0.9897461,972.00006,561.30005,0.99560547,947.4,619.2,0.99853516,915.60004,608.10004,0.99902344,954.00006,547.80005,0.99853516,943.2,586.2,0.9995117,927.00006,634.80005,0.97558594,928.2,644.4,0.9946289
252,0,4,1182.6001,1155.6001,0.7324219,1186.8,1174.8,0.9970703,1148.4,1206.6001,0.9995117,1131.6001,1168.2001,0.99902344,1171.2001,1159.2001,0.99365234,1153.8,1182.6001,1,1117.2001,1195.2001,0.9941406,1107,1198.8,0.99853516
252,0,5,700.2,507.00003,0.9526367,706.80005,481.50003,0.99609375,747.60004,452.1,0.99609375,763.80005,484.50003,0.9975586,718.80005,498.30002,0.99560547,739.2,473.7,0.9995117,777.60004,457.80002,0.9658203,786.60004,452.1,0.9892578
252,0,6,703.80005,471.6,0.8486328,706.2,449.1,0.9926758,702.60004,400.2,0.99902344,742.80005,399.90002,0.9970703,727.80005,457.80002,0.98828125,723,419.7,0.9995117,719.4,373.80002,0.99072266,717.60004,361.2,0.9975586
252,0,7,451.80002,314.40002,0.99658203,476.40002,296.40002,0.99902344,519,268.95,0.99658203,538.2,294.75,0.99902344,482.40002,317.1,0.9995117,509.7,292.65002,1,544.2,266.40002,0.9824219,550.5,258,0.9946289
253,0,1,481.80002,823.80005,0.68115234,498.6,830.4,0.9902344,532.80005,874.2,0.9970703,497.7,890.4,0.99316406,479.7,841.2,0.9814453,506.40002,863.4,0.99902344,523.5,905.4,0.92041016,525.30005,915.00006,0.9785156
253,0,2,904.2,649.2,0.9692383,921.60004,667.2,0.99658203,962.4,708.60004,0.9975586,939.60004,727.80005,0.99560547,903.60004,675.60004,0.9941406,933.00006,697.80005,0.99853516,965.4,732.60004,0.9453125,972.00006,738,0.9897461
253,0,3,976.2,535.2,0.98095703,969.00006,561.60004,0.99658203,948.00006,618.60004,0.99902344,917.4,605.7,0.99853516,951.00006,549.60004,0.9975586,943.2,586.5,0.9995117,924.00006,632.4,0.97021484,921.00006,640.80005,0.99316406
253,0,4,1182.6001,1156.8,0.69873047,1187.4,1175.4,0.99609375,1148.4,1206.6001,0.9995117,1132.2001,1168.2001,0.99902344,1171.8,1159.2001,0.9921875,1154.4,1183.2001,1,1117.8,1195.2001,0.99316406,1107.6001,1198.2001,0.99853516
253,0,5,700.2,507.6,0.9458008,706.80005,482.40002,0.99609375,746.4,452.7,0.9970703,763.80005,485.1,0.9975586,718.80005,499.50003,0.9951172,739.2,474.6,0.9995117,777.60004,458.1,0.9707031,786.60004,452.40002,0.99072266
253,0,6,697.80005,472.2,0.8330078,704.4,450.00003,0.9794922,706.2,402.30002,0.9951172,745.80005,403.50003,0.99609375,723.60004,461.40002,0.9838867,724.2,423.00003,0.99902344,723,376.5,0.97802734,720,364.2,0.9941406
253,0,7,453.00003,314.1,0.9941406,477.90002,297,0.99902344,516.30005,274.05002,0.9975586,535.2,302.7,0.9995117,483.00003,318.90002,0.9995117,509.1,297,1,542.7,273.30002,0.9863281,550.2,264.45,0.99658203
254,0,1,483.00003,820.2,0.8027344,499.80002,828.00006,0.9946289,533.7,873.60004,0.99853516,497.7,888.60004,0.9946289,480.30002,838.80005,0.98828125,507.00003,862.2,0.9995117,523.80005,904.80005,0.9477539,525.30005,915.00006,0.98583984
254,0,2,902.4,647.4,0.9667969,920.4,664.80005,0.9970703,965.4,705.60004,0.99902344,941.4,726,0.99658203,902.4,675,0.9941406,934.2,696,0.99902344,967.80005,732.60004,0.96777344,973.2,740.4,0.9951172
254,0,3,972.00006,540.9,0.9692383,963.00006,567,0.99658203,949.2,616.2,0.99902344,915.00006,606.9,0.99853516,945.00006,553.80005,0.9980469,939.00006,588.9,1,928.2,634.2,0.97314453,928.2,644.4,0.99316406
254,0,4,1183.2001,1159.2001,0.6567383,1186.8,1176.6001,0.99560547,1148.4,1206.6001,0.9995117,1132.2001,1168.2001,0.99902344,1172.4,1159.8,0.9902344,1153.8,1182.6001,1,1117.2001,1195.2001,0.99316406,1107.6001,1198.8,0.99853516
254,0,5,700.2,508.80002,0.9609375,706.80005,483.30002,0.9951172,745.80005,453.00003,0.9926758,763.80005,485.40002,0.99853516,720,500.40002,0.99609375,739.2,475.2,0.99902344,776.4,457.80002,0.9736328,786.00006,452.1,0.99072266
254,0,6,696,475.80002,0.74072266,702,454.50003,0.96435547,706.2,405.00003,0.9941406,745.2,408.90002,0.9946289,720.60004,466.2,0.96875,723,427.80002,0.9980469,724.80005,381,0.97509766,723,369.30002,0.99365234
254,0,7,453.90002,312.30002,0.9916992,479.1,295.80002,0.99902344,516.30005,275.7,0.9975586,536.10004,305.40002,0.9995117,483.6,318.30002,0.9995117,510.30002,297.90002,1,542.4,273.75,0.98291016,548.7,263.7,0.99560547
255,0,1,484.2,818.4,0.8496094,501.00003,828.60004,0.99658203,534.60004,874.2,0.99902344,498.30002,888.60004,0.99609375,481.50003,838.80005,0.9921875,507.90002,862.2,0.9995117,524.4,905.4,0.9614258,525.9,916.2,0.9892578
255,0,2,902.4,645.60004,0.96240234,921.00006,663.60004,0.99609375,964.2,705,0.9980469,942.00006,725.4,0.9970703,903.00006,673.2,0.9946289,933.60004,694.80005,0.99902344,969.00006,730.2,0.96435547,976.2,736.2,0.9941406
255,0,3,972.00006,544.80005,0.98583984,961.2,570.9,0.9902344,946.2,621.60004,0.99658203,914.4,616.2,0.9946289,944.4,557.4,0.99365234,936.60004,593.7,0.9980469,931.2,639.60004,0.9238281,934.80005,648,0.98046875
255,0,4,1182.6001,1161.6001,0.57177734,1186.8,1177.2001,0.99365234,1148.4,1206,0.9995117,1132.2001,1168.2001,0.99853516,1172.4,1159.8,0.9863281,1153.2001,1182.6001,1,1117.2001,1195.2001,0.9916992,1107.6001,1198.2001,0.9980469
255,0,5,698.4,508.80002,0.94970703,707.4,483.6,0.9921875,745.80005,452.7,0.99072266,764.4,484.50003,0.9980469,720,501.00003,0.99365234,739.2,475.2,0.99853516,777.00006,456.90002,0.9716797,786.60004,450.6,0.9916992
255,0,6,695.4,483.00003,0.8432617,700.2,459.6,0.9770508,706.80005,409.50003,0.9951172,746.4,413.40002,0.99560547,719.4,471.00003,0.9770508,722.4,432.6,0.99853516,725.4,386.40002,0.9760742,723,375,0.9941406
255,0,7,454.2,309.30002,0.9926758,480.30002,293.1,0.99902344,517.80005,274.80002,0.9970703,537.60004,303.90002,0.9995117,483.90002,315.6,0.9995117,511.2,296.25,1,542.10004,271.80002,0.98095703,546.9,260.85,0.9951172
256,0,1,485.1,817.80005,0.8730469,502.50003,828.60004,0.9814453,536.4,876.00006,0.9970703,500.1,890.4,0.99853516,482.40002,838.80005,0.9868164,508.80002,862.80005,0.99853516,526.2,907.2,0.9814453,527.7,918.00006,0.99609375
256,0,2,898.80005,645,0.95703125,918.60004,661.80005,0.99560547,962.4,703.2,0.9980469,940.2,725.4,0.99853516,900.60004,672,0.99609375,931.80005,693.60004,0.9995117,969.60004,726.60004,0.9770508,978.60004,730.2,0.99658203
256,0,3,970.2,543.30005,0.9838867,961.80005,568.80005,0.98535156,943.2,627.60004,0.99560547,912.00006,622.80005,0.9926758,944.4,556.2,0.9921875,936.00006,596.10004,0.9970703,928.80005,644.4,0.90722656,933.60004,652.2,0.9736328
256,0,4,1182.6001,1161.6001,0.59033203,1186.2001,1177.2001,0.9941406,1148.4,1206,0.9995117,1131.6001,1167.6001,0.99853516,1172.4,1159.8,0.9873047,1153.2001,1182.6001,1,1117.2001,1195.2001,0.9921875,1107,1198.8,0.99853516
256,0,5,697.80005,508.80002,0.94433594,708,484.50003,0.9902344,745.80005,453.00003,0.9902344,765,484.50003,0.9980469,720,502.50003,0.9921875,739.80005,476.1,0.99853516,777.00006,456.00003,0.97216797,786.60004,448.80002,0.9921875
256,0,6,693.60004,489.6,0.9296875,697.80005,465.00003,0.9873047,706.2,414.30002,0.99658203,745.80005,419.1,0.9975586,716.4,476.1,0.98876953,721.2,437.7,0.99902344,724.80005,390.6,0.99316406,722.4,378.6,0.9980469
256,0,7,453.6,307.2,0.9951172,480.30002,291,0.99902344,519.60004,272.7,0.99609375,539.7,300.45,0.99902344,483.90002,313.5,0.9995117,512.4,293.85,1,542.10004,268.2,0.97509766,545.10004,256.80002,0.99365234
257,0,1,485.1,817.80005,0.87060547,502.80002,829.2,0.98095703,537,879.60004,0.9975586,501.00003,894.00006,0.99853516,482.7,839.4,0.98535156,509.1,864.60004,0.9980469,526.80005,910.80005,0.9794922,528.30005,921.60004,0.99609375
257,0,2,894.60004,644.4,0.9614258,913.2,660.60004,0.9951172,957.60004,703.2,0.99853516,936.00006,723,0.99853516,896.4,670.80005,0.99560547,927.00006,692.4,0.99902344,963.00006,725.4,0.97216797,970.80005,729,0.99560547
257,0,3,966.00006,544.2,0.9838867,958.2,569.4,0.99316406,942.60004,627.60004,0.99658203,912.00006,619.80005,0.99072266,940.80005,557.7,0.99316406,934.80005,596.10004,0.9980469,924.00006,643.2,0.8964844,924.60004,651.60004,0.9663086
257,0,4,1182.6001,1161,0.61376953,1186.2001,1177.2001,0.9946289,1148.4,1206.6001,0.9995117,1131.6001,1168.2001,0.99853516,1171.8,1159.8,0.98828125,1153.2001,1182.6001,1,1116.6001,1195.2001,0.99316406,1107,1198.8,0.99853516
257,0,5,699.60004,510.90002,0.93652344,710.4,486.6,0.99658203,745.80005,454.2,0.99853516,765.60004,484.50003,0.9975586,722.4,505.50003,0.9941406,741.60004,477.90002,0.9995117,776.4,456.90002,0.98291016,785.4,449.7,0.9951172
257,0,6,693.60004,493.50003,0.9248047,696,468.90002,0.984375,705,417.6,0.99609375,744,421.80002,0.9975586,715.2,479.1,0.9873047,719.4,441.30002,0.99902344,722.4,393.6,0.9916992,718.80005,381.30002,0.9970703
257,0,7,452.7,308.1,0.9980469,478.80002,291.90002,0.9995117,521.10004,269.7,0.99902344,542.4,295.5,0.9892578,483.00003,313.2,0.9975586,513,292.2,0.9995117,543,263.40002,0.97802734,544.80005,251.55,0.99316406
258,0,1,486.6,817.80005,0.89501953,504.30002,831.00006,0.9848633,538.5,882.00006,0.9975586,502.2,896.4,0.99853516,483.6,840.60004,0.98779297,510.00003,867.00006,0.99853516,528.60004,913.2,0.9790039,530.4,924.00006,0.99609375
258,0,2,893.4,643.2,0.9682617,912.00006,659.4,0.9970703,955.2,698.4,0.99902344,930.60004,719.4,0.99853516,893.4,670.2,0.99609375,924.60004,690,0.9995117,958.2,725.4,0.9838867,963.60004,732.60004,0.9975586
258,0,3,963.00006,548.7,0.9819336,955.80005,576,0.9975586,943.80005,626.4,0.99902344,910.80005,618,0.9975586,937.2,564,0.9975586,933.00006,599.4,0.9995117,922.2,644.4,0.9711914,921.00006,654.60004,0.99121094
258,0,4,1182.6001,1160.4,0.6147461,1186.2001,1176.6001,0.9946289,1148.4,1206.6001,0.9995117,1131.6001,1168.2001,0.99902344,1171.8,1159.2001,0.98876953,1153.2001,1182.6001,1,1117.2001,1195.8,0.9926758,1107,1198.8,0.99853516
258,0,5,699.60004,511.80002,0.90527344,708.60004,487.80002,0.98535156,743.4,453.90002,0.9873047,764.4,484.50003,0.9970703,722.4,504.90002,0.9873047,739.2,477.90002,0.9975586,775.2,455.7,0.9604492,784.80005,448.50003,0.98876953
258,0,6,693.60004,495.30002,0.90625,693.60004,471.90002,0.98046875,706.2,419.40002,0.9946289,744,426.30002,0.9970703,712.2,481.50003,0.9838867,718.80005,444.6,0.99853516,725.4,396.90002,0.9873047,722.4,384.90002,0.99609375
258,0,7,450.00003,309.30002,0.99853516,476.1,293.55002,0.9995117,522,268.5,0.9995117,543.9,292.05002,0.9921875,480.30002,314.40002,0.9975586,512.4,291.75,0.9995117,543,260.55002,0.9848633,543.9,248.55,0.99560547
259,0,1,487.50003,817.2,0.90966797,505.80002,831.00006,0.9863281,540,883.2,0.9980469,503.7,897.60004,0.99853516,484.80002,840.60004,0.9897461,511.50003,867.60004,0.99853516,530.4,914.4,0.98095703,532.5,925.2,0.99658203
259,0,2,894.00006,639.60004,0.96875,911.4,657.60004,0.99658203,952.80005,698.4,0.9995117,930.00006,718.80005,0.99902344,892.80005,666,0.99560547,922.2,688.80005,0.9995117,957.00006,723.60004,0.98828125,964.2,730.2,0.99853516
259,0,3,966.00006,555.60004,0.98583984,956.4,582.60004,0.9970703,942.60004,627.60004,0.99853516,910.2,621,0.9980469,939.00006,568.80005,0.99853516,932.4,603,0.9995117,926.4,645.60004,0.9692383,928.80005,655.2,0.9916992
259,0,4,1182.6001,1161,0.58203125,1186.2001,1177.2001,0.9941406,1148.4,1206.6001,0.9995117,1131.6001,1167.6001,0.99853516,1172.4,1159.2001,0.98779297,1153.2001,1182.6001,1,1117.2001,1195.2001,0.9921875,1107,1198.8,0.99853516
259,0,5,699,513.60004,0.9223633,708,488.40002,0.99609375,743.4,453.6,0.99853516,765,484.50003,0.99853516,721.2,506.40002,0.9941406,739.80005,478.2,0.9995117,775.80005,455.40002,0.9868164,784.2,447.90002,0.99609375
259,0,6,693,497.7,0.9169922,691.80005,474.30002,0.9946289,710.4,420.30002,0.99902344,746.4,431.40002,0.9946289,709.80005,483.6,0.97998047,718.80005,447.00003,0.99902344,732.60004,401.7,0.9897461,732.60004,390.6,0.9980469
259,0,7,448.80002,311.40002,0.9970703,474.6,294.45,0.99902344,521.4,268.35,0.9975586,543.30005,291.90002,0.99902344,479.40002,315.6,0.9995117,511.2,291.6,1,543.60004,261.30002,0.9848633,545.4,250.20001,0.99609375
260,0,1,487.50003,817.2,0.90966797,506.1,831.00006,0.98583984,541.80005,884.4,0.9980469,506.1,898.80005,0.99853516,485.40002,841.2,0.98876953,513,867.60004,0.99853516,532.2,915.60004,0.97998047,534,927.00006,0.99658203
260,0,2,895.2,639,0.96435547,910.80005,657,0.99609375,952.80005,701.4,0.99902344,931.80005,723,0.99902344,892.80005,664.80005,0.9951172,922.2,690.60004,0.9995117,960.60004,723.60004,0.98876953,969.60004,726,0.99853516
260,0,3,969.00006,554.4,0.9868164,960.60004,581.10004,0.9941406,939.60004,634.80005,0.9970703,909.60004,627,0.9970703,943.2,568.2,0.9970703,934.2,605.10004,0.99902344,923.4,650.4,0.94921875,926.4,658.80005,0.98583984
260,0,4,1182.6001,1161.6001,0.54003906,1186.2001,1177.2001,0.99365234,1148.4,1206.6001,0.9995117,1131.6001,1167.6001,0.99853516,1172.4,1159.8,0.98583984,1153.2001,1182.6001,1,1117.2001,1195.2001,0.9916992,1107,1198.8,0.9980469
260,0,5,696.60004,514.2,0.89746094,705,489.30002,0.98339844,742.80005,454.80002,0.9848633,763.2,485.40002,0.9970703,718.2,505.80002,0.9863281,736.80005,478.80002,0.9970703,774.00006,456.00003,0.95458984,783.60004,448.80002,0.9868164
260,0,6,692.4,498.6,0.89160156,691.2,474.6,0.9946289,715.2,420.00003,0.9995117,748.2,434.7,0.99365234,708.60004,483.90002,0.9736328,719.4,447.90002,0.99902344,741,404.7,0.9902344,742.80005,393.90002,0.9975586
260,0,7,450.30002,315.30002,0.99609375,474.90002,297.6,0.99902344,518.7,270.30002,0.9975586,539.4,295.80002,0.99902344,480.6,318.6,0.9995117,509.40002,294.15002,1,543.60004,265.80002,0.984375,548.4,255.90001,0.99560547
261,0,1,489.00003,819.00006,0.9091797,507.6,832.80005,0.9848633,543.9,886.2,0.9975586,508.80002,900.00006,0.99853516,487.50003,843.00006,0.98779297,515.10004,869.4,0.9980469,534,916.80005,0.97753906,535.2,928.2,0.99658203
261,0,2,895.80005,638.4,0.9638672,909.60004,658.2,0.99609375,951.60004,700.80005,0.9995117,928.80005,721.2,0.99853516,891.00006,664.80005,0.99365234,920.4,690,0.9995117,956.4,724.80005,0.9897461,963.60004,729,0.99853516
261,0,3,970.2,552,0.9838867,961.80005,577.2,0.9926758,939.60004,637.2,0.9980469,910.2,629.4,0.99560547,945.00006,564.9,0.9941406,935.4,604.2,0.99853516,921.60004,652.2,0.94970703,922.80005,660,0.9863281
261,0,4,1182.6001,1160.4,0.6035156,1186.2001,1176.6001,0.9946289,1148.4,1206,0.9995117,1131.6001,1168.2001,0.99853516,1171.8,1159.2001,0.98828125,1153.2001,1182,1,1117.2001,1195.2001,0.9926758,1107,1198.8,0.99853516
261,0,5,694.2,516.30005,0.91503906,702.60004,490.50003,0.9824219,744,456.00003,0.9838867,763.2,485.7,0.9970703,715.80005,506.40002,0.98583984,735.60004,479.40002,0.99658203,774.00006,456.90002,0.95458984,782.4,449.7,0.9873047
261,0,6,691.2,498.90002,0.95654297,692.4,472.50003,0.9970703,719.4,421.2,0.9995117,751.80005,437.1,0.9975586,709.80005,482.7,0.98876953,721.80005,448.80002,0.9995117,747,406.2,0.9902344,750,395.1,0.9980469
261,0,7,454.80002,318.30002,0.9951172,478.2,300.15002,0.99902344,517.80005,273.6,0.9975586,537.9,300.30002,0.99902344,484.80002,321,0.9995117,510.30002,297,1,543.60004,271.2,0.984375,550.2,262.5,0.99560547
262,0,1,489.6,823.80005,0.9057617,510.30002,837.00006,0.9951172,546.30005,888.60004,0.99902344,511.80002,901.80005,0.9975586,491.7,847.80005,0.99121094,518.7,871.80005,0.9995117,535.5,919.2,0.9667969,536.10004,930.00006,0.99121094
262,0,2,895.80005,636.60004,0.9663086,910.2,656.4,0.99658203,952.2,700.2,0.9995117,927.00006,718.80005,0.99853516,891.00006,663.60004,0.9926758,920.4,688.80005,0.9995117,953.4,727.2,0.98779297,958.2,735,0.99853516
262,0,3,966.00006,552,0.98095703,961.2,579.60004,0.9970703,945.60004,631.2,0.99902344,914.4,621,0.9980469,942.60004,568.80005,0.9975586,937.80005,603.30005,0.9995117,923.4,647.4,0.97216797,921.60004,657,0.9921875
262,0,4,1182.6001,1159.2001,0.6464844,1186.2001,1176,0.99560547,1148.4,1206,0.9995117,1131.6001,1168.2001,0.99902344,1171.8,1158.6001,0.9902344,1153.2001,1182,1,1117.2001,1195.2001,0.99365234,1107,1198.8,0.99853516
262,0,5,693.60004,517.2,0.94140625,702,490.80002,0.9863281,745.80005,456.90002,0.9873047,763.80005,487.2,0.9975586,715.2,506.40002,0.9892578,735.60004,480.00003,0.9975586,775.2,458.40002,0.9667969,783.60004,451.2,0.99072266
262,0,6,690,499.2,0.9760742,693,471.90002,0.9980469,719.4,422.1,0.9995117,752.4,437.1,0.9980469,710.4,483.00003,0.9921875,723,449.40002,0.9995117,746.4,405.90002,0.99365234,749.4,394.2,0.99853516
262,0,7,457.80002,320.7,0.9951172,481.80002,303.15002,0.99902344,520.2,277.35,0.9975586,540,304.05002,0.99902344,487.80002,324.30002,0.9995117,513.30005,300.75,1,546,275.40002,0.98339844,552.9,266.7,0.99560547
263,0,1,491.1,834.00006,0.953125,512.7,842.4,0.99316406,548.7,889.80005,0.9975586,513.60004,903.00006,0.99853516,495.00003,855.00006,0.9946289,522,876.00006,0.9995117,537.30005,920.4,0.96875,537.30005,931.2,0.9921875
263,0,2,899.4,632.4,0.97021484,912.00006,654,0.99658203,951.00006,698.4,0.9995117,926.4,717,0.99853516,892.80005,658.80005,0.9926758,919.80005,686.4,0.99902344,952.80005,724.80005,0.98828125,958.80005,732,0.9980469
263,0,3,966.60004,556.2,0.9824219,958.80005,583.5,0.9970703,946.80005,630.60004,0.99902344,913.80005,622.80005,0.99902344,940.80005,571.2,0.99853516,936.00006,605.4,1,928.2,648,0.9785156,929.4,657.60004,0.9941406
263,0,4,1183.8,1158.6001,0.6826172,1186.8,1176,0.99609375,1149,1206,0.9995117,1131.6001,1167.6001,0.99902344,1172.4,1158.6001,0.99121094,1153.8,1182,1,1117.2001,1195.8,0.9941406,1107,1199.4,0.99853516
263,0,5,690.60004,518.7,0.9609375,700.80005,492.6,0.9892578,747.60004,458.1,0.99072266,764.4,487.80002,0.9980469,713.4,508.80002,0.99121094,736.2,481.80002,0.9980469,776.4,459.00003,0.9765625,784.80005,451.80002,0.99365234
263,0,6,688.2,501.00003,0.9765625,691.80005,473.1,0.9975586,719.4,423.90002,0.9995117,752.4,438.90002,0.9980469,709.2,484.50003,0.99072266,722.4,451.2,0.9995117,745.80005,407.1,0.99365234,748.80005,395.1,0.99853516
263,0,7,461.7,320.1,0.9970703,486.30002,302.55002,0.9995117,522.9,277.80002,0.9995117,544.5,304.80002,0.99853516,491.40002,324.30002,0.99902344,517.80005,301.2,1,549,274.05002,0.99121094,554.7,264.30002,0.9970703
264,0,1,490.80002,844.80005,0.8979492,513,847.2,0.9921875,551.4,893.4,0.99853516,515.7,906.60004,0.9980469,497.1,862.2,0.9897461,524.7,880.80005,0.99902344,539.10004,922.80005,0.9790039,538.5,933.00006,0.99609375
264,0,2,901.2,630,0.9614258,913.2,650.4,0.9946289,951.00006,698.4,0.99902344,927.60004,717.60004,0.99853516,894.00006,654.60004,0.99316406,920.4,684.60004,0.99902344,955.80005,721.80005,0.98535156,964.80005,725.4,0.9980469
264,0,3,969.00006,555.30005,0.9863281,961.2,582.60004,0.99365234,946.2,635.4,0.99658203,915.60004,631.80005,0.9980469,943.2,570,0.9980469,937.2,607.80005,0.99902344,934.2,653.4,0.9584961,940.2,661.80005,0.9873047
264,0,4,1184.4,1159.2001,0.71875,1186.8,1176.6001,0.99609375,1148.4,1206,0.9995117,1132.2001,1168.2001,0.99902344,1172.4,1159.2001,0.9916992,1153.8,1182,1,1117.2001,1195.2001,0.9941406,1107.6001,1198.8,0.99853516
264,0,5,687.60004,519.9,0.9628906,697.80005,494.1,0.98779297,746.4,459.30002,0.9921875,763.80005,488.1,0.9980469,710.4,510.30002,0.9892578,734.4,483.00003,0.9980469,775.2,459.00003,0.9814453,783.00006,451.2,0.9951172
264,0,6,685.2,504.30002,0.9638672,689.4,476.7,0.9970703,718.2,424.80002,0.9995117,751.2,440.7,0.9980469,706.2,488.40002,0.9863281,720.60004,453.6,0.9995117,745.80005,408.6,0.99365234,748.80005,396.90002,0.99853516
264,0,7,463.80002,316.80002,0.99560547,489.00003,299.40002,0.99853516,524.4,276.6,0.9970703,546.9,303,0.99902344,493.80002,321.6,0.99902344,520.5,299.1,0.9995117,549.30005,270.90002,0.98779297,553.5,259.05002,0.99609375
265,0,1,489.00003,847.80005,0.9345703,512.10004,850.80005,0.9951172,553.5,895.80005,0.99853516,518.4,910.2,0.9980469,497.40002,865.80005,0.9921875,525.9,883.80005,0.99902344,541.2,925.80005,0.9819336,540,936.00006,0.99658203
265,0,2,900.60004,627,0.94384766,912.00006,647.4,0.9902344,949.2,696.60004,0.99853516,925.80005,714.60004,0.9980469,893.4,651.60004,0.98828125,919.2,681.60004,0.9980469,952.80005,720.60004,0.9794922,960.60004,724.80005,0.9970703
265,0,3,969.60004,549.9,0.9848633,963.00006,576.60004,0.9902344,947.4,637.2,0.9970703,916.2,634.80005,0.9980469,944.4,564.30005,0.9970703,938.4,606,0.99902344,936.00006,655.80005,0.97314453,942.60004,663.60004,0.99121094
265,0,4,1185,1158.6001,0.70703125,1187.4,1176.6001,0.99609375,1148.4,1206,0.9995117,1132.2001,1168.2001,0.99902344,1173,1159.2001,0.9916992,1153.8,1182,1,1117.8,1195.2001,0.99365234,1107.6001,1198.8,0.99853516
265,0,5,686.4,519,0.9511719,697.80005,493.50003,0.98535156,745.2,460.2,0.99072266,763.2,489.6,0.9975586,709.80005,510.30002,0.9868164,733.80005,483.6,0.9975586,774.00006,459.90002,0.97753906,781.80005,451.80002,0.9941406
265,0,6,684,503.40002,0.96777344,688.80005,476.1,0.9975586,718.2,425.40002,0.9995117,750.60004,442.50003,0.99853516,705,488.1,0.98876953,720,453.90002,0.9995117,747,409.80002,0.99560547,750.60004,398.1,0.99902344
265,0,7,464.7,315,0.99853516,489.90002,296.7,0.9995117,527.10004,274.65002,0.99902344,549.60004,299.85,0.9970703,495.00003,318.6,0.99902344,522.30005,296.40002,0.9995117,549,267.15002,0.98291016,551.4,255.90001,0.9951172
266,0,1,488.40002,850.2,0.9584961,512.10004,853.80005,0.9970703,553.80005,899.4,0.99902344,518.7,913.80005,0.9980469,497.1,869.4,0.9941406,526.2,886.80005,0.9995117,541.80005,929.4,0.9848633,540.9,939.60004,0.9970703
266,0,2,901.2,623.4,0.97509766,913.2,647.4,0.99658203,946.80005,694.80005,0.9980469,921.00006,710.4,0.99072266,892.80005,651.60004,0.9926758,918.60004,679.80005,0.99902344,946.2,719.4,0.9243164,950.4,726,0.97558594
266,0,3,966.00006,549,0.98291016,961.2,575.7,0.99560547,950.4,632.4,0.99902344,919.2,626.4,0.99853516,942.00006,565.2,0.9970703,939.60004,603,0.9995117,932.4,650.4,0.98339844,933.60004,659.4,0.9951172
266,0,4,1185,1156.8,0.7626953,1187.4,1175.4,0.9970703,1149,1206,0.9995117,1132.2001,1168.2001,0.99902344,1172.4,1158.6001,0.99365234,1154.4,1182,1,1117.8,1195.8,0.9946289,1107.6001,1199.4,0.99853516
266,0,5,688.2,518.4,0.9667969,699,491.40002,0.9897461,745.2,460.80002,0.99121094,763.2,490.2,0.9980469,711.60004,507.90002,0.99121094,734.4,482.7,0.9980469,774.00006,461.40002,0.9785156,781.80005,453.30002,0.9941406
266,0,6,684,504.90002,0.97021484,688.80005,476.7,0.9975586,718.2,425.7,0.9995117,750,443.7,0.99853516,705.60004,488.7,0.9897461,720,454.50003,0.9995117,747.60004,411.30002,0.99609375,752.4,399.6,0.99902344
266,0,7,464.1,312.90002,0.9951172,489.90002,295.5,0.99853516,527.4,270.6,0.9941406,551.10004,293.7,0.9975586,495.00003,316.5,0.9995117,522.30005,293.25,0.9995117,549,261.75,0.96728516,550.2,249.90001,0.99072266
267,0,1,488.40002,851.4,0.9628906,512.4,855.60004,0.9975586,553.80005,901.80005,0.99902344,519,916.2,0.9980469,497.1,871.2,0.9946289,526.2,889.2,0.9995117,542.10004,931.80005,0.9848633,540.9,942.00006,0.9970703
267,0,2,901.80005,622.2,0.9506836,913.80005,644.4,0.99072266,947.4,694.2,0.99853516,922.2,709.80005,0.9970703,894.00006,648.60004,0.9848633,918.60004,678,0.9975586,946.80005,720,0.97753906,951.60004,727.2,0.99658203
267,0,3,964.80005,551.4,0.9897461,960.00006,579.60004,0.9980469,952.80005,625.2,0.99902344,919.2,621,0.9995117,940.80005,568.5,0.99902344,939.00006,602.10004,1,937.2,645,0.98779297,940.2,655.2,0.99658203
